filename,project,experiment,version,datetime,id,success,procedure,trial_type,trial_index,time_elapsed,internal_node_id,view_history,rt,trialid,stimulus_raw,button_pressed,response,slider_start,input,N_responses,question,response_raw,stimulus
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,survey-multi-choice-vertical,67,83793,0.0-76.0-0.0,"",1080,MDDF_44,"{""""Q0"""":""""1. Un hombre toma el tren para ir al trabajo.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",Si,"",999_MDDF_original_2025-06-05T222457_23.csv,1,Q0,"{""""Q0"""":""""Si""""}",1. Un hombre toma el tren para ir al trabajo.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,survey-multi-choice-vertical,69,86489,0.0-78.0-0.0,"",1676,MDDF_46,"{""""Q0"""":""""2. Una mujer va a un restaurante a cenar.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Medianamente inadecuado,"",999_MDDF_original_2025-06-05T222457_23.csv,1,Q0,"{""""Q0"""":""""Medianamente inadecuado""""}",2. Una mujer va a un restaurante a cenar.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,survey-multi-choice-vertical,70,87510,0.0-79.0-0.0,"",1019,MDDF_47,"{""""Q0"""":""""2. Una mujer va a un restaurante a cenar.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-05T222457_23.csv,1,Q0,"{""""Q0"""":""""No""""}",2. Una mujer va a un restaurante a cenar.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,survey-multi-choice-vertical,71,89079,0.0-81.0-0.0,"",1566,MDDF_49,"{""""Q0"""":""""3. Una persona va a la tienda a comprar comestibles.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Medianamente inadecuado,"",999_MDDF_original_2025-06-05T222457_23.csv,1,Q0,"{""""Q0"""":""""Medianamente inadecuado""""}",3. Una persona va a la tienda a comprar comestibles.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,survey-multi-choice-vertical,72,90006,0.0-82.0-0.0,"",925,MDDF_50,"{""""Q0"""":""""3. Una persona va a la tienda a comprar comestibles.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-05T222457_23.csv,1,Q0,"{""""Q0"""":""""No""""}",3. Una persona va a la tienda a comprar comestibles.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,survey-multi-choice-vertical,73,91539,0.0-84.0-0.0,"",1528,MDDF_52,"{""""Q0"""":""""4. Una persona toma el bus hacia la ciudad el fin de semana.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Altamente adecuado,"",999_MDDF_original_2025-06-05T222457_23.csv,1,Q0,"{""""Q0"""":""""Altamente adecuado""""}",4. Una persona toma el bus hacia la ciudad el fin de semana.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,survey-multi-choice-vertical,74,92522,0.0-85.0-0.0,"",981,MDDF_53,"{""""Q0"""":""""4. Una persona toma el bus hacia la ciudad el fin de semana.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-05T222457_23.csv,1,Q0,"{""""Q0"""":""""No""""}",4. Una persona toma el bus hacia la ciudad el fin de semana.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,survey-multi-choice-vertical,75,94093,0.0-87.0-0.0,"",1566,MDDF_55,"{""""Q0"""":""""5. Una persona tiende su cama en la mañana.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Poco inadecuado,"",999_MDDF_original_2025-06-05T222457_23.csv,1,Q0,"{""""Q0"""":""""Poco inadecuado""""}",5. Una persona tiende su cama en la mañana.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,survey-multi-choice-vertical,76,95236,0.0-88.0-0.0,"",1139,MDDF_56,"{""""Q0"""":""""5. Una persona tiende su cama en la mañana.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-05T222457_23.csv,1,Q0,"{""""Q0"""":""""No""""}",5. Una persona tiende su cama en la mañana.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,survey-multi-choice-vertical,77,97046,0.0-90.0-0.0,"",1805,MDDF_58,"{""""Q0"""":""""6. Una persona toma el ascensor para ir al último piso de un edificio.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Altamente adecuado,"",999_MDDF_original_2025-06-05T222457_23.csv,1,Q0,"{""""Q0"""":""""Altamente adecuado""""}",6. Una persona toma el ascensor para ir al último piso de un edificio.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,survey-multi-choice-vertical,78,98163,0.0-91.0-0.0,"",1115,MDDF_59,"{""""Q0"""":""""6. Una persona toma el ascensor para ir al último piso de un edificio.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-05T222457_23.csv,1,Q0,"{""""Q0"""":""""No""""}",6. Una persona toma el ascensor para ir al último piso de un edificio.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,survey-multi-choice-vertical,79,100035,0.0-93.0-0.0,"",1865,MDDF_61,"{""""Q0"""":""""7. Una persona come una manzana al desayuno.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Medianamente inadecuado,"",999_MDDF_original_2025-06-05T222457_23.csv,1,Q0,"{""""Q0"""":""""Medianamente inadecuado""""}",7. Una persona come una manzana al desayuno.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,survey-multi-choice-vertical,80,101200,0.0-94.0-0.0,"",1162,MDDF_62,"{""""Q0"""":""""7. Una persona come una manzana al desayuno.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",Si,"",999_MDDF_original_2025-06-05T222457_23.csv,1,Q0,"{""""Q0"""":""""Si""""}",7. Una persona come una manzana al desayuno.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,28,39260,0.0-30.0-0.0,"",1995,MDDF_01,"{""""Q0"""":""""1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Un poco adecuado,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Un poco adecuado""""}",1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,29,40403,0.0-31.0-0.0,"",1139,MDDF_02,"{""""Q0"""":""""1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""No""""}",1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,30,42333,0.0-33.0-0.0,"",1925,MDDF_04,"{""""Q0"""":""""2. Una pareja de hermanos están de acuerdo en tener sexo protegido.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Un poco adecuado,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Un poco adecuado""""}",2. Una pareja de hermanos están de acuerdo en tener sexo protegido.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,31,43402,0.0-34.0-0.0,"",1066,MDDF_05,"{""""Q0"""":""""2. Una pareja de hermanos están de acuerdo en tener sexo protegido.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""No""""}",2. Una pareja de hermanos están de acuerdo en tener sexo protegido.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,33,45587,0.0-37.0-0.0,"",1555,MDDF_07,"{""""Q0"""":""""1. Una mujer va deliberadamente a trabajar cuando tiene gripe/influenza.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Altamente adecuado,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Altamente adecuado""""}",1. Una mujer va deliberadamente a trabajar cuando tiene gripe/influenza.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,34,46642,0.0-38.0-0.0,"",1053,MDDF_08,"{""""Q0"""":""""1. Una mujer va deliberadamente a trabajar cuando tiene gripe/influenza.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""No""""}",1. Una mujer va deliberadamente a trabajar cuando tiene gripe/influenza.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,35,48280,0.0-40.0-0.0,"",1633,MDDF_10,"{""""Q0"""":""""2. El dueño de un hotel no fumigará las camas infestadas de insectos porque es muy caro.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Un poco adecuado,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Un poco adecuado""""}",2. El dueño de un hotel no fumigará las camas infestadas de insectos porque es muy caro.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,36,49270,0.0-41.0-0.0,"",988,MDDF_11,"{""""Q0"""":""""2. El dueño de un hotel no fumigará las camas infestadas de insectos porque es muy caro.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",Si,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Si""""}",2. El dueño de un hotel no fumigará las camas infestadas de insectos porque es muy caro.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,38,51773,0.0-43.0-0.0,"",1602,MDDF_13,"{""""Q0"""":""""3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Medianamente inadecuado,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Medianamente inadecuado""""}",3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,39,52773,0.0-44.0-0.0,"",995,MDDF_14,"{""""Q0"""":""""3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",Si,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Si""""}",3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,41,55189,0.0-46.0-0.0,"",1500,MDDF_16,"{""""Q0"""":""""4. Un hombre orina intencionalmente en el piso del baño.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Altamente adecuado,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Altamente adecuado""""}",4. Un hombre orina intencionalmente en el piso del baño.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,42,56126,0.0-47.0-0.0,"",936,MDDF_17,"{""""Q0"""":""""4. Un hombre orina intencionalmente en el piso del baño.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""No""""}",4. Un hombre orina intencionalmente en el piso del baño.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,43,57640,0.0-49.0-0.0,"",1510,MDDF_19,"{""""Q0"""":""""5. Alguien deja una rata muerta en la cocina de su vecino.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Un poco adecuado,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Un poco adecuado""""}",5. Alguien deja una rata muerta en la cocina de su vecino.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,44,58608,0.0-50.0-0.0,"",964,MDDF_20,"{""""Q0"""":""""5. Alguien deja una rata muerta en la cocina de su vecino.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",Si,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Si""""}",5. Alguien deja una rata muerta en la cocina de su vecino.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,47,61539,0.0-53.0-0.0,"",1505,MDDF_22,"{""""Q0"""":""""1. Alguien toma un vaso de leche mientras se da cuenta que huele rancia.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Medianamente inadecuado,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Medianamente inadecuado""""}",1. Alguien toma un vaso de leche mientras se da cuenta que huele rancia.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,48,62500,0.0-54.0-0.0,"",959,MDDF_23,"{""""Q0"""":""""1. Alguien toma un vaso de leche mientras se da cuenta que huele rancia.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",Si,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Si""""}",1. Alguien toma un vaso de leche mientras se da cuenta que huele rancia.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,50,64814,0.0-56.0-0.0,"",1471,MDDF_25,"{""""Q0"""":""""2. Alguien toca accidentalmente un cadáver.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Un poco adecuado,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Un poco adecuado""""}",2. Alguien toca accidentalmente un cadáver.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,51,65783,0.0-57.0-0.0,"",966,MDDF_26,"{""""Q0"""":""""2. Alguien toca accidentalmente un cadáver.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",Si,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Si""""}",2. Alguien toca accidentalmente un cadáver.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,53,68078,0.0-59.0-0.0,"",1490,MDDF_28,"{""""Q0"""":""""3. Un hombre camina descalzo por el césped y pisa caca de perro fresca.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Sin opinion,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Sin opinion""""}",3. Un hombre camina descalzo por el césped y pisa caca de perro fresca.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,54,69006,0.0-60.0-0.0,"",920,MDDF_29,"{""""Q0"""":""""3. Un hombre camina descalzo por el césped y pisa caca de perro fresca.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",Si,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Si""""}",3. Un hombre camina descalzo por el césped y pisa caca de perro fresca.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,56,71301,0.0-62.0-0.0,"",1471,MDDF_31,"{""""Q0"""":""""4. La mano de una persona está cubierta de sangre luego de cortarse un dedo accidentalmente.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Medianamente inadecuado,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Medianamente inadecuado""""}",4. La mano de una persona está cubierta de sangre luego de cortarse un dedo accidentalmente.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,57,72195,0.0-63.0-0.0,"",892,MDDF_32,"{""""Q0"""":""""4. La mano de una persona está cubierta de sangre luego de cortarse un dedo accidentalmente.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",Si,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Si""""}",4. La mano de una persona está cubierta de sangre luego de cortarse un dedo accidentalmente.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,59,74487,0.0-65.0-0.0,"",1473,MDDF_34,"{""""Q0"""":""""5. Una mujer bebió un vaso de agua que contenía la saliva de otra persona.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Poco inadecuado,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Poco inadecuado""""}",5. Una mujer bebió un vaso de agua que contenía la saliva de otra persona.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,60,75431,0.0-66.0-0.0,"",940,MDDF_35,"{""""Q0"""":""""5. Una mujer bebió un vaso de agua que contenía la saliva de otra persona.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""No""""}",5. Una mujer bebió un vaso de agua que contenía la saliva de otra persona.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,61,76935,0.0-68.0-0.0,"",1500,MDDF_37,"{""""Q0"""":""""6. Una persona accidentalmente estornuda sobre otros pasajeros del tren.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Medianamente adecuado,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Medianamente adecuado""""}",6. Una persona accidentalmente estornuda sobre otros pasajeros del tren.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,62,77888,0.0-69.0-0.0,"",950,MDDF_38,"{""""Q0"""":""""6. Una persona accidentalmente estornuda sobre otros pasajeros del tren.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""No""""}",6. Una persona accidentalmente estornuda sobre otros pasajeros del tren.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,63,79381,0.0-71.0-0.0,"",1489,MDDF_40,"{""""Q0"""":""""7. Una mujer no lava sus manos después de usar el baño.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Un poco adecuado,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Un poco adecuado""""}",7. Una mujer no lava sus manos después de usar el baño.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,64,80358,0.0-72.0-0.0,"",974,MDDF_41,"{""""Q0"""":""""7. Una mujer no lava sus manos después de usar el baño.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""No""""}",7. Una mujer no lava sus manos después de usar el baño.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,66,82570,0.0-75.0-0.0,"",1568,MDDF_43,"{""""Q0"""":""""1. Un hombre toma el tren para ir al trabajo.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Medianamente adecuado,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Medianamente adecuado""""}",1. Un hombre toma el tren para ir al trabajo.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,67,83719,0.0-76.0-0.0,"",1147,MDDF_44,"{""""Q0"""":""""1. Un hombre toma el tren para ir al trabajo.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""No""""}",1. Un hombre toma el tren para ir al trabajo.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,68,85487,0.0-78.0-0.0,"",1762,MDDF_46,"{""""Q0"""":""""2. Una mujer va a un restaurante a cenar.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Medianamente adecuado,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Medianamente adecuado""""}",2. Una mujer va a un restaurante a cenar.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,69,86533,0.0-79.0-0.0,"",1043,MDDF_47,"{""""Q0"""":""""2. Una mujer va a un restaurante a cenar.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""No""""}",2. Una mujer va a un restaurante a cenar.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,70,88154,0.0-81.0-0.0,"",1614,MDDF_49,"{""""Q0"""":""""3. Una persona va a la tienda a comprar comestibles.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Medianamente adecuado,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Medianamente adecuado""""}",3. Una persona va a la tienda a comprar comestibles.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,71,89099,0.0-82.0-0.0,"",944,MDDF_50,"{""""Q0"""":""""3. Una persona va a la tienda a comprar comestibles.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",Si,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Si""""}",3. Una persona va a la tienda a comprar comestibles.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,73,91493,0.0-84.0-0.0,"",1578,MDDF_52,"{""""Q0"""":""""4. Una persona toma el bus hacia la ciudad el fin de semana.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Poco inadecuado,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Poco inadecuado""""}",4. Una persona toma el bus hacia la ciudad el fin de semana.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,74,92491,0.0-85.0-0.0,"",995,MDDF_53,"{""""Q0"""":""""4. Una persona toma el bus hacia la ciudad el fin de semana.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""No""""}",4. Una persona toma el bus hacia la ciudad el fin de semana.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,75,94226,0.0-87.0-0.0,"",1730,MDDF_55,"{""""Q0"""":""""5. Una persona tiende su cama en la mañana.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Altamente adecuado,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""Altamente adecuado""""}",5. Una persona tiende su cama en la mañana.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-05T222458_27.csv,999,MDDF,original,2025-06-05T222458,27,,MDDF,survey-multi-choice-vertical,76,95318,0.0-88.0-0.0,"",1088,MDDF_56,"{""""Q0"""":""""5. Una persona tiende su cama en la mañana.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-05T222458_27.csv,1,Q0,"{""""Q0"""":""""No""""}",5. Una persona tiende su cama en la mañana.¿Usted considera que en esta situación alguien ha sufrido un daño?
